Season Number,Startup Name,Pitch Number,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,ForeverModest,311,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,premium Muslim women's clothing,https://forevermodest.shop/,2021.0,1,0.0,1.0,0.0,0,Young,Aurangabad,Maharashtra,2.42,0.042,0.2,10.0,2.0,1,1,0.2,20.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.05,5.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,Sahayatha,312,Businesses Adding Value To Society,Rahul Dua,Medical/Health,smart wheelchair with an assistive cleansing device,https://dhanvantribiomedical.com/,2022.0,1,0.0,1.0,0.0,0,Young,Coimbatore,Tamil Nadu,2.42,0.25,1.0,10.0,10.0,1,1,1.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.2,2.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,WickedGud,313,Businesses Adding Value To Society,Rahul Dua,Food and Beverage,High Protein & Fiber Gluten Free Vegan food,https://wickedgud.com/,2021.0,3,3.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.25,0.5,1.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,maisha,314,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,Handmade Cotton & Jacquard Bags,https://maishalifestyle.com/,2018.0,3,2.0,1.0,0.0,0,Middle,Ahmedabad,Gujarat,2.42,0.25,0.75,3.0,25.0,1,1,0.1,1.0,0.65,18.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.65,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,NishHair,315,Season Finale With The Sharks,Rahul Dua,Beauty/Fashion,100% Human Hair Extensions,https://nishhair.com/,2017.0,1,0.0,1.0,0.0,0,Middle,Mumbai,Maharashtra,6.7,0.8,1.0,2.0,50.0,1,1,1.0,2.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,MYBYK,316,Season Finale With The Sharks,Rahul Dua,Vehicles/Electrical Vehicles,IoT-enabled bikes,https://mybyk.in/,2019.5,1,1.0,0.0,0.0,0,Middle,Ahmedabad,Gujarat,2.42,0.25,2.0,1.0,200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2,GODESi,317,Gateway To Shark Tank India,Rahul Dua,Food and Beverage,Handmade lollipops,https://godesi.in/,2019.5,2,1.0,1.0,0.0,0,Middle,Bangalore,Karnataka,2.42,2.7,0.9,0.5,180.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2,TAC,318,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",https://theayurvedaco.com/,2019.5,2,1.0,1.0,0.0,1,Middle,Mumbai,Maharashtra,2.42,0.25,1.5,0.5,300.0,1,1,0.81,1.0,0.69,12.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.5,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.5,0.345,Vikas D Nahar,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2,Naara-Aaba,319,Gateway To Shark Tank India,Rahul Dua,Liquor/Alcohol,pears and plum wine,https://www.naaraaaba.com/,2017.0,2,1.0,1.0,0.0,1,Middle,Ziro,Arunachal Pradesh,2.42,0.25,0.75,2.5,30.0,1,1,0.5,5.0,0.25,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.125,Vikas D Nahar,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2,StyloBug,320,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,Girls Dresses Online,https://stylobug.com/,2019.5,2,1.0,1.0,0.0,0,Middle,Delhi,Delhi,14.0,0.46,0.8,2.0,40.0,1,1,0.8,10.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.0,0.0,0.0,0.0,0.0,No Guest Invested,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2,ZenOnco,321,Unseen,Rahul Dua,Medical/Health,saving lives from cancer,https://zenonco.io/,2019.5,2,1.0,1.0,0.0,0,Middle,Jodhpur,Rajasthan,2.42,0.21,1.0,1.0,100.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3,HonestHome,322,Bigger Better and Smarter,Rahul Dua,Lifestyle/Home,Eco friendly products,https://honesthome.in/,2019.0,1,1.0,0.0,0.0,0,Middle,Dhampur,Uttar Pradesh,14.0,1.42,1.0,2.0,50.0,1,1,1.0,3.0,0.0,0.0,33.33,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3,AdilQadri,323,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Perfumes and Attar,https://www.adilqadri.com/,2020.0,1,1.0,0.0,0.0,0,Young,Bilimora,Gujarat,20.7,6.0,1.0,0.5,200.0,1,1,1.0,1.0,0.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3,ConsciousChemist,324,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Skincare Products,https://consciouschemist.com/,2020.0,2,2.0,0.0,0.0,0,Middle,Jaipur,Rajasthan,4.5,0.85,0.6,2.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3,TheCinnamonKitchen,325,An Entrepreneurial Showcase,Rahul Dua,Food and Beverage,Plant-based healthy snacks,https://cinnamon.kitchen/,2019.0,1,0.0,1.0,0.0,0,Middle,Chandigarh,Punjab,0.82,0.25,0.6,2.0,30.0,1,1,0.6,5.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,WtfGyms,326,An Entrepreneurial Showcase,Rahul Dua,Business Services,Gyms service,https://wtfup.me/,2021.0,2,1.0,1.0,0.0,1,Middle,Noida,Uttar Pradesh,2.42,0.65,1.0,2.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,Intervue,327,An Entrepreneurial Showcase,Rahul Dua,Technology/Software,Conducts technical interviews online,https://www.intervue.io/,2020.0,2,2.0,0.0,0.0,0,Young,"Ludhiana,Ghaziabad","Punjab,Uttar Pradesh",8.7,0.25,1.5,1.0,150.0,1,1,1.5,2.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,RodBez,328,Quest For Investment,Rahul Dua,Vehicles/Electrical Vehicles,Taxi-service for Bihar,https://rodbez.in/,2022.0,2,2.0,0.0,0.0,0,Middle,Saharsa,Bihar,2.42,0.06,0.5,5.0,10.0,1,1,0.2,5.0,0.3,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,Blix,329,Quest For Investment,Rahul Dua,Technology/Software,Robotics toys,https://blix.in/,2021.0,1,1.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,4.0,0.36,0.8,2.0,40.0,1,1,0.8,4.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,Homversity,330,Quest For Investment,Rahul Dua,Technology/Software,Digital student housing app,https://www.homversity.com/,2022.0,1,1.0,0.0,0.0,0,Young,Ahmedabad,Gujarat,2.42,1.0,0.65,2.0,32.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,TURMS,331,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Intelligent Clothing,https://urturms.com/,2022.0,1,1.0,0.0,0.0,0,Old,Bangalore,Karnataka,0.7,0.86,1.2,2.0,60.0,1,1,1.2,4.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.0,0.0,Azhar Iqubal,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3,mintree,332,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Skincare products,https://mintree.us/,2018.0,1,0.0,1.0,0.0,0,Middle,Nagpur,Maharashtra,9.0,0.25,0.9,1.0,90.0,1,1,0.9,1.5,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.75,0.0,Azhar Iqubal,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3,80Wash,333,Smart Solutions For A Smarter India,Rahul Dua,Manufacturing,Waterless washing machine,https://80wash.com/,2021.0,3,3.0,0.0,0.0,0,Middle,Chandigarh,Punjab,2.42,0.25,1.0,2.5,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3,DilFoods,334,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Food and Beverage,Virtual restaurant service,https://dilfoods.in/,2022.0,1,0.0,1.0,0.0,0,Middle,Ranchi,Jharkhand,7.0,0.25,0.5,0.5,100.0,1,1,2.0,2.67,0.0,0.0,74.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.5,0.6675,0.0,0.0,0.0,0.0,0.5,0.6675,0.0,Radhika Gupta,Radhika Gupta,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3,AIKavach/Panoplia,335,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Technology/Software,Online security app,https://kavach.co.in/,2023.0,1,0.0,1.0,0.0,0,Middle,Hyderabad,Telangana,2.42,0.25,0.5,1.25,40.0,1,1,1.0,2.5,0.0,0.0,40.0,2.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Radhika Gupta,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3,Bartisans,336,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Liquor/Alcohol,Cocktail Mocktail mixers,https://www.bartisans.in/,2021.0,2,1.0,1.0,0.0,0,Middle,Mumbai,Maharashtra,1.43,0.35,1.0,2.5,40.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Radhika Gupta,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3,Aretto,337,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Manufacturing,Expandable Shoes For Kids,https://wearetto.com/,2020.0,1,1.0,0.0,0.0,0,Middle,Pune,Maharashtra,7.0,0.6,0.8,1.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,Kalakaram,338,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Manufacturing,"Unique, creative and exciting DIY kits for all ages",https://kalakaram.com/,2022.0,1,1.0,0.0,0.0,0,Middle,Gurgaon,Haryana,5.0,0.5,0.5,2.5,20.0,1,1,0.6,6.0,0.0,0.0,24.2,3.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,NabhiSutra,339,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Beauty/Fashion,Navel Ayurvedic Oils Online,https://nabhisutra.com/,2019.5,2,1.0,1.0,0.0,0,Middle,Vadodara,Gujarat,4.5,0.5,0.6,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,Zorko,340,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Food and Beverage,Quick service restaurant,https://zorko.in/,2021.0,2,2.0,0.0,0.0,0,Young,Surat,Gujarat,30.0,2.4,1.5,1.0,150.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,Tramboo,341,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Fitness/Sports/Outdoors,Kashmir willow bats,https://tramboosports.com/,2021.0,2,2.0,0.0,0.0,0,Young,Srinagar,Jammu & Kashmir,6.0,0.18,0.3,3.0,10.0,1,1,0.3,4.0,0.0,0.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0,0.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,WeHear,342,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Medical/Health,Hearing Solutions,https://wehear.in/,2017.0,2,2.0,0.0,0.0,0,Middle,Ahmedabad,Gujarat,2.82,0.93,2.5,1.0,250.0,1,1,2.5,1.0,0.0,0.0,250.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,Tiggle,343,Entrepreneurial Innovation,Rahul Dua,Food and Beverage,Chocolate mixes,https://thetiggle.com/,2020.0,1,0.0,1.0,0.0,0,Young,Agra,Uttar Pradesh,1.5,0.12,0.5,5.0,10.0,1,1,0.5,20.0,0.0,0.0,2.5,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10.0,0.0,0.0,0.0,0.0,0.25,10.0,0.0,0.0,0.0,0.0,No Guest Invested,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3,WYLDCard,344,Entrepreneurial Innovation,Rahul Dua,Technology/Software,Customer as Infulencer,https://www.getwyld.in/,2023.0,3,3.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.25,0.5,0.5,100.0,1,1,0.75,1.5,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3,upliance.ai,345,Entrepreneurial Innovation,Rahul Dua,Lifestyle/Home,Smart Cooker,upliance.ai,2021.0,2,2.0,0.0,0.0,0,Middle,Bangalore,Karnataka,2.42,0.25,1.0,1.0,100.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3,PizzaGalleria,346,Entrepreneurial Brilliance,Rahul Dua,Food and Beverage,100% Veg Pizza,https://pizzagalleria.in/,2015.0,2,2.0,0.0,0.0,0,Middle,Gohana,Haryana,1.15,0.25,1.0,2.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,AiCars,347,Entrepreneurial Brilliance,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen powered AI Car,https://aicars.in/,2021.0,1,1.0,0.0,0.0,0,Young,Yavatmal,Maharashtra,2.42,0.25,2.0,4.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,RooftopApp,348,Entrepreneurial Brilliance,Rahul Dua,Technology/Software,Art Learning platform,https://rooftopapp.com/,2019.0,1,1.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.25,2.0,4.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,GoenchiFeni,349,Pitching Innovation,Rahul Dua,Liquor/Alcohol,Alcohol brand,https://www.goenchi.com/homepage/,2023.0,2,1.0,1.0,0.0,0,Middle,Goa,Goa,2.42,0.25,1.0,5.0,20.0,1,1,2.0,15.0,0.0,0.0,13.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,Deepinder Goyal,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,Arata,350,Pitching Innovation,Rahul Dua,Beauty/Fashion,Hair care,https://www.arata.in/,2018.0,2,2.0,0.0,0.0,0,Middle,Delhi,Delhi,1.7,2.0,1.0,1.25,80.0,1,1,1.0,1.33,0.0,0.0,75.18,2.0,1.0,0.0,0.0,0.6,0.5,0.665,0.0,0.5,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,Vecros,351,Pitching Innovation,Rahul Dua,Technology/Software,Spatial AI drone,https://vecros.com/,2018.0,2,1.0,1.0,0.0,0,Young,Delhi,Delhi,0.0,0.09,1.0,2.5,40.0,1,1,0.2,1.0,0.8,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,GudGum,352,Disrupting The Status Quo,Rahul Dua,Food and Beverage,Healthy Chewing Gum brand,https://gudgum.in/,2022.0,2,2.0,0.0,0.0,0,Young,Bangalore,Karnataka,2.42,0.25,0.5,5.0,10.0,1,1,0.8,10.0,0.0,0.0,8.0,4.0,0.0,4.0,0.8,0.0,0.0,0.0,0.0,0.2,2.5,0.0,0.2,2.5,0.0,0.2,2.5,0.0,0.0,0.0,0.0,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3,EvaScalp,353,Disrupting The Status Quo,Rahul Dua,Medical/Health,Post Chemo Scalp Cooling brand,https://evascalpcooling.co.in/,2020.0,1,1.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,0.59,0.1,0.3,1.2,25.0,1,1,0.3,1.8,0.0,0.0,16.66,3.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
